milp_id,source,data_dir,n_instances,file,generator_class,all_classes,objective_sense,vtypes,mentions_ecole,has_cover_ge1,has_pack_le1,has_pairwise_conflict,has_knapsack_cap,has_quicksum,param_keys,density,coarse_family
999304,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999304-gpt-4o,4,MILP-Evolve/language_data_example/tab1/code/milp_999304-gpt-4o.py,EVChargingStationPlacement,EVChargingStationPlacement,minimize,BCI,False,False,False,False,False,True,"areas,population_density,traffic_flow,installation_cost,maintenance_cost,env_impact_reduction,budget,min_required_capacity,__main__,num_areas,total_budget,traffic_cost_per_vehicle,min_total_env_impact_reduction",1.0,other
999305,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999305-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999305-gpt-4o.py,WarehouseLogisticsOptimization,WarehouseLogisticsOptimization,minimize,CI,False,False,False,False,False,True,"item_values,logistic_limits,quality_checks,item_demand,storage_costs,penalty_costs,__main__,n_items,n_periods,quality_check_interval",0.052421052631578945,other
999306,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999306-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999306-gpt-4o.py,BusRouteScheduleOptimization,BusRouteScheduleOptimization,minimize,B,False,False,False,False,False,True,"buses,routes,time_slots,bus_capacity,route_demand,emission_rate,traffic_congestion,max_allowed_emissions,__main__,n_buses,n_routes,n_time_slots,min_capacity,max_capacity,min_demand,max_demand,min_emission_rate,max_emission_rate,min_traffic_congestion,max_traffic_congestion",0.09583333333333334,other
999307,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999307-gpt-4o,2,MILP-Evolve/language_data_example/tab1/code/milp_999307-gpt-4o.py,IndexedManufacturingScheduling,IndexedManufacturingScheduling,minimize,BC,False,False,False,False,False,True,"jobs,machines,job_duration,labor_cost,machine_capacity,base_cost,__main__,n_jobs,n_machines,min_job_duration,max_job_duration,min_labor_cost,max_labor_cost,min_machine_capacity,max_machine_capacity,min_base_cost,max_base_cost",,other
999308,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999308-gpt-4o,9,MILP-Evolve/language_data_example/tab1/code/milp_999308-gpt-4o.py,ManufacturingOptimization,ManufacturingOptimization,minimize,BC,False,False,False,False,False,True,"DeliveryTime,AllocationMatrix,JobCost,JobSourceDestination,SpeedRanges,EfficiencyRates,production_demand,worker_availability,production_capacity,worker_costs,__main__,n_jobs,n_machines,DeliveryTimeMax,JobCostMin,JobCostMax,MachineSpeedMin,MachineSpeedMax,n_products,n_workers,n_shifts,min_demand,max_demand,min_avail,max_avail,min_capacity,max_capacity,min_cost,max_cost,n_speed_segments,EffRateMin,EffRateMax,n_cost_segments",,other
999309,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999309-gpt-4o,6,MILP-Evolve/language_data_example/tab1/code/milp_999309-gpt-4o.py,TransportationOptimization,TransportationOptimization,,BC,False,False,False,False,False,True,"road_sections,teams,maintenance_times,team_availabilities,travel_times,maintenance_costs,fuel_costs,priorities,difficulties,phased_completion,__main__,n_road_sections,n_teams,min_maintenance_time,max_maintenance_time,min_team_availability,max_team_availability,min_travel_time,max_travel_time,min_maintenance_cost,max_maintenance_cost,min_priority,max_priority,budget,min_fuel_cost,max_fuel_cost,max_fuel_budget,min_difficulty,max_difficulty,phases,min_phased_completion,max_phased_completion,incomplete_penalty",,other
999310,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999310-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999310-gpt-4o.py,MedicalSupplyOptimization,MedicalSupplyOptimization,maximize,BCI,False,False,False,False,False,True,"facilities,routes,supplies,demand,route_costs,vehicle_capacities,weather_impact,reliability,__main__,n_facilities,n_routes,n_supplies",0.07333333333333333,other
999311,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999311-gpt-4o,4,MILP-Evolve/language_data_example/tab1/code/milp_999311-gpt-4o.py,BusRouteScheduleOptimization,BusRouteScheduleOptimization,minimize,B,False,False,False,False,False,True,"buses,routes,time_slots,bus_capacity,route_demand,emission_rate,traffic_congestion,max_allowed_emissions,bus_availability,priority_routes,__main__,n_buses,n_routes,n_time_slots,min_capacity,max_capacity,min_demand,max_demand,min_emission_rate,max_emission_rate,min_traffic_congestion,max_traffic_congestion,n_priority_routes",,other
999312,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999312-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999312-gpt-4o.py,NetworkFlowAndTransportOptimization,NetworkFlowAndTransportOptimization,minimize,BC,False,False,False,False,False,True,"sources,warehouses,consumers,initial_inventory_level,demand,inventory_holding_cost,backorder_cost,transportation_cost,fuel_prices_scenario,traffic_conditions_scenario,distances,__main__,n_suppliers,n_warehouses,n_consumers,min_init_inventory,max_init_inventory,min_demand,max_demand,min_holding_cost,max_holding_cost,min_backorder_cost,max_backorder_cost,min_transport_cost,max_transport_cost,max_warehouse_capacity,n_vehicles,n_routes,mean_fuel_price,std_dev_fuel_price,max_distance_per_day,n_scenarios",0.10116959064327485,other
999313,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999313-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999313-gpt-4o.py,JobSchedulingAndDeliveryOptimization,JobSchedulingAndDeliveryOptimization,minimize,B,False,False,False,False,False,True,"AssignmentCost,DeliveryTimes,DeliveryPriorities,JobDeadlines,JobLoads,VehicleCapacity,__main__,n_jobs,n_vehicles,max_delivery_time,max_vehicle_capacity,max_load_per_job",0.03333333333333333,other
999314,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999314-gpt-4o,8,MILP-Evolve/language_data_example/tab1/code/milp_999314-gpt-4o.py,ManufacturingSchedulingOptimization,ManufacturingSchedulingOptimization,minimize,BI,False,False,False,False,False,True,"facilities,products,periods,production_capacity,setup_cost,raw_material_supply,market_demand,labor_availability,__main__,n_facilities,n_products,n_periods,min_capacity,max_capacity,min_setup_cost,max_setup_cost,mean_supply,supply_stddev,mean_demand,demand_stddev,min_labor_availability,max_labor_availability",,other
999315,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999315-gpt-4o,5,MILP-Evolve/language_data_example/tab1/code/milp_999315-gpt-4o.py,ResourceAllocationOptimization,ResourceAllocationOptimization,maximize,BCI,False,False,False,False,False,True,"projects,resources,tasks,project_tasks,resource_availability,task_requirements,quality_scores,task_durations,__main__,n_projects,n_resources,n_tasks",0.13333333333333333,other
999316,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999316-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999316-gpt-4o.py,DisasterReliefOptimization,DisasterReliefOptimization,minimize,BI,False,False,False,False,False,True,"supply_costs,supplier_capacities,location_needs,early_penalty,late_penalty,max_working_hours,skill_matrix,item_quota,time_slots,__main__,num_locations,num_suppliers,num_items,num_workers,overtime_threshold,overtime_rate",0.04410904410904411,other
999317,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999317-gpt-4o,9,MILP-Evolve/language_data_example/tab1/code/milp_999317-gpt-4o.py,ManufacturingScheduleOptimization,ManufacturingScheduleOptimization,minimize,BCI,False,False,False,False,False,True,"processing_speeds,raw_material_limits,labor_availabilities,product_demand,holding_costs,backorder_costs,maintenance_costs,overtime_costs,__main__,n_machines,n_periods,n_shifts,labor_availability",0.010096744471744471,other
999318,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999318-gpt-4o,2,MILP-Evolve/language_data_example/tab1/code/milp_999318-gpt-4o.py,WasteCollectionOptimization,WasteCollectionOptimization,minimize,B,False,False,False,False,False,True,"waste_generation_rates,vehicle_capacities,collection_time_windows,vehicle_availability,traffic_congestion_penalties,__main__,n_vehicles,n_neighborhoods,total_hours,traffic_peak_start,traffic_peak_end,max_collections_per_peak_hour",,other
999319,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999319-gpt-4o,8,MILP-Evolve/language_data_example/tab1/code/milp_999319-gpt-4o.py,SupplyChainOptimization,SupplyChainOptimization,minimize,BC,False,False,False,False,False,True,"demand,shelf_life,dist_center_capacity,transportation_cost,transport_capacity,regulatory_limits,operational_budget,__main__,num_transport_modes,num_distrib_centers,num_product_types,num_regions,num_regulatory_constraints",0.0992063492063492,other
999320,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999320-gpt-4o,7,MILP-Evolve/language_data_example/tab1/code/milp_999320-gpt-4o.py,DepartmentalStaffAllocation,DepartmentalStaffAllocation,minimize,BC,False,False,False,False,False,True,"staff_costs,job_requirements,department_cost_capacities,staff_availability,assignment_demand,distances,transportation_costs,__main__,n_departments,n_staff,n_jobs,max_total_distance",0.08,other
999321,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999321-gpt-4o,9,MILP-Evolve/language_data_example/tab1/code/milp_999321-gpt-4o.py,LogisticsOptimization,LogisticsOptimization,minimize,BC,False,False,False,False,False,True,"job_durations,driver_hours_available,job_start_times,allocation_cost,job_penalties,__main__,n_jobs,n_drivers",,other
999322,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999322-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999322-gpt-4o.py,ManufacturingScheduleOptimization,ManufacturingScheduleOptimization,minimize,BCI,False,False,False,False,False,True,"processing_speeds,raw_material_limits,labor_availabilities,product_demand,holding_costs,backorder_costs,scenario_demand,scenario_prob,scenario_processing_speeds,__main__,n_machines,n_periods,n_shifts,labor_availability,n_scenarios",0.04354609929078014,other
999323,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999323-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999323-gpt-4o.py,LogisticsOptimization,LogisticsOptimization,maximize,BCI,False,False,False,False,False,True,"facilities,regions,routes,supplies,demand,route_costs,vehicle_capacities,storage_capacity,staff_limits,weather_impact,reliability,__main__,n_facilities,n_regions,n_routes,n_supplies",0.2841880341880342,other
999324,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999324-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999324-gpt-4o.py,EmergencyResponseOptimization,EmergencyResponseOptimization,minimize,BC,False,False,False,False,False,True,"disaster_severity,dispatch_cost,available_resources,duration_limit,required_resources,response_time,edge_capacities,__main__,num_teams,num_disasters,num_resource_types,MaxTeams",0.0031073446327683617,other
999325,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999325-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999325-gpt-4o.py,WarehouseOptimization,WarehouseOptimization,minimize,BC,False,False,False,False,False,True,"warehouse_capacity,store_demand,rental_cost,transportation_cost,penalty_cost,special_handling,transport_mode_costs,transport_mode_capacity,__main__,n_warehouses,n_stores,n_products,n_transport_modes,warehouse_rent_threshold",0.2727272727272727,other
999326,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999326-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999326-gpt-4o.py,MedicalSuppliesLogistics,MedicalSuppliesLogistics,minimize,C,False,False,False,False,False,True,"facilities,routes,seasons,scenarios,demand_scenario,route_efficiency,storage_capacity,supply_availability,carbon_footprint,__main__,n_facilities,n_routes,n_seasons,n_scenarios,min_demand,max_demand,min_efficiency,max_efficiency,min_storage,max_storage,min_availability,max_availability,min_carbon,max_carbon,storage_cost_per_unit,transport_cost_per_unit,carbon_cost_per_unit,current_season",0.0992063492063492,other
999327,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999327-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999327-gpt-4o.py,DeliveryRouteScheduling,DeliveryRouteScheduling,minimize,BC,False,False,False,False,False,True,"delivery_times,max_truck_capacity,truck_availability,package_requirements,__main__,n_centers,n_trucks,n_destinations,n_packages",0.15333333333333332,other
999328,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999328-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999328-gpt-4o.py,WarehouseLogisticsOptimization,WarehouseLogisticsOptimization,minimize,BCI,False,False,False,False,False,True,"item_values,logistic_limits,quality_checks,item_demand,storage_costs,penalty_costs,machine_capacities,transit_times,__main__,n_items,n_periods,quality_check_interval,n_machines,machine_operational_cost",0.017965967550455084,other
999329,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999329-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999329-gpt-4o.py,DailyResourceAllocation,DailyResourceAllocation,,BI,False,False,False,False,False,True,"worker_cost,machine_cost,job_importance,daily_demand,worker_capacity,machine_capacity,job_deadlines,job_quantities,daily_quota,__main__,num_workers,num_machines,num_jobs,num_days,max_daily_completion",1.0,other
999330,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999330-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999330-gpt-4o.py,ComplexJobSchedulingOptimization,ComplexJobSchedulingOptimization,minimize,BI,False,False,False,False,False,True,"AssignmentCost,DeliveryTimes,DeliveryPriorities,JobDurations,JobLoads,VehicleCapacity,JobDependencies,__main__,n_jobs,n_vehicles,max_delivery_time,max_vehicle_capacity,max_load_per_job,mean_job_duration,std_dev_job_duration,edges_per_node",0.03333333333333333,other
999331,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999331-gpt-4o,9,MILP-Evolve/language_data_example/tab1/code/milp_999331-gpt-4o.py,ManufacturingOptimization,ManufacturingOptimization,minimize,BC,False,False,False,False,False,True,"DeliveryTime,AllocationMatrix,JobCost,JobSourceDestination,SpeedRanges,EfficiencyRates,production_demand,worker_availability,production_capacity,worker_costs,__main__,n_jobs,n_machines,DeliveryTimeMax,JobCostMin,JobCostMax,MachineSpeedMin,MachineSpeedMax,n_products,n_workers,n_shifts,min_demand,max_demand,min_avail,max_avail,min_capacity,max_capacity,min_cost,max_cost,n_speed_segments,EffRateMin,EffRateMax,n_cost_segments,BigM",,other
999332,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999332-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999332-gpt-4o.py,DeliveryOptimization,DeliveryOptimization,minimize,BC,False,False,False,False,False,True,"driver_capacity,job_duration,costs,maintenance_schedule,job_graph,__main__,n_drivers,n_jobs,n_trucks,n_days",0.13333333333333333,other
999333,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999333-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999333-gpt-4o.py,LogisticsWarehouseAssignment,LogisticsWarehouseAssignment,minimize,BC,False,False,False,False,False,True,"demand,warehouse_fixed_cost,warehouse_capacity,transportation_capacity,transportation_cost,logistics_network,__main__,n_regions,n_warehouses,n_periods",0.06610169491525424,other
999334,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999334-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999334-gpt-4o.py,UrbanTransportationPlanning,UrbanTransportationPlanning,minimize,BI,False,False,False,False,False,True,"demand,allocation_costs,route_costs,bus_caps,demand_high_priority,__main__,n_neighborhoods,n_routes,n_buses,budget,n_high_priority_neighborhoods",0.024096385542168676,other
999335,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999335-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999335-gpt-4o.py,DepartmentalStaffAllocation,DepartmentalStaffAllocation,minimize,BC,False,False,False,False,False,True,"staff_costs,job_requirements,department_cost_capacities,staff_availability,assignment_demand,cliques,cliques_thresholds,__main__,n_departments,n_staff,n_jobs,clique_density",0.06855488689484714,other
999336,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999336-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999336-gpt-4o.py,ProductionSchedulingOptimization,ProductionSchedulingOptimization,minimize,BC,False,False,False,False,False,True,"job_processing_times,job_labor_requirements,labor_capacities,working_hours,operating_costs,labor_costs,__main__,n_machines,n_jobs",0.1515625,other
999337,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999337-gpt-4o,1,MILP-Evolve/language_data_example/tab1/code/milp_999337-gpt-4o.py,JobSchedulingAndDeliveryOptimization,JobSchedulingAndDeliveryOptimization,minimize,BCI,False,False,False,False,False,True,"AssignmentCost,DeliveryTimes,DeliveryPriorities,JobDeadlines,JobLoads,VehicleCapacity,FuelCosts,PortCongestion,__main__,n_jobs,n_vehicles,max_delivery_time,max_vehicle_capacity,max_load_per_job",0.0290005680952183,other
999338,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999338-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999338-gpt-4o.py,DeliveryRouteOptimization,DeliveryRouteOptimization,minimize,BC,False,False,False,False,False,True,"delivery_costs,vehicle_capacities,client_demands,processing_times,time_windows,distances,__main__,n_vehicles,n_clients,maximum_load_per_vehicle",0.001979166666666667,other
999339,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999339-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999339-gpt-4o.py,ComplexProductionDistribution,ComplexProductionDistribution,minimize,BC,False,False,False,False,False,True,"products,warehouses,staff,time_periods,production_capacity,distribution_cost,staff_cost,demand,warehouse_capacity,__main__,n_products,n_warehouses,n_staff,n_time_periods,min_production_capacity,max_production_capacity,min_distribution_cost,max_distribution_cost,min_staff_cost,max_staff_cost,min_demand,max_demand,min_warehouse_capacity,max_warehouse_capacity,unmet_demand_rate",0.02456140350877193,other
999340,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999340-gpt-4o,3,MILP-Evolve/language_data_example/tab1/code/milp_999340-gpt-4o.py,ResourceAllocationKnapsack,ResourceAllocationKnapsack,minimize,BC,False,False,False,False,False,True,"resources,machines,resource_duration,labor_cost,machine_capacity,base_cost,min_coverage,__main__,n_resources,n_machines,min_resource_duration,max_resource_duration,min_labor_cost,max_labor_cost,min_machine_capacity,max_machine_capacity,min_base_cost,max_base_cost,min_coverage_limit,max_coverage_limit",,other
999341,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999341-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999341-gpt-4o.py,WarehouseDistributionOptimization,WarehouseDistributionOptimization,minimize,BI,False,False,True,False,False,True,"inventory_cost,logistics_cost,demand,supply,backlog_penalty,__main__,n_routes,n_periods,n_warehouses",0.06304209858261053,other
999342,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999342-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999342-gpt-4o.py,SupplyChainOptimization,SupplyChainOptimization,minimize,BC,False,False,False,False,False,True,"demand,shelf_life,dist_center_capacity,transportation_cost,transport_capacity,regulatory_limits,operational_budget,investment_cost,investment_budget,__main__,num_transport_modes,num_distrib_centers,num_product_types,num_regions,num_regulatory_constraints",0.09693877551020408,other
999343,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999343-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999343-gpt-4o.py,VaccineDistributionOptimization,VaccineDistributionOptimization,minimize,BCI,False,False,False,False,False,True,"warehouse_demand,transport_capacity,transport_cost,transport_delay,penalty_cost,temperature_control_cost,inventory_capacity,initial_inventory,critical_weeks,__main__,n_warehouses,transport_modes,n_time_periods,max_delay",0.026571428571428572,other
999344,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999344-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999344-gpt-4o.py,SimplifiedJobSchedulingOptimization,SimplifiedJobSchedulingOptimization,minimize,B,False,False,False,False,False,True,"AssignmentCost,DeliveryTimes,JobLoads,VehicleCapacity,__main__,n_jobs,n_vehicles,max_delivery_time,max_vehicle_capacity,max_load_per_job",0.03333333333333333,other
999345,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999345-gpt-4o,4,MILP-Evolve/language_data_example/tab1/code/milp_999345-gpt-4o.py,EnergyOptimization,EnergyOptimization,minimize,BC,False,False,False,False,False,True,"locations,renewable_sources,production_levels,storage_capacities,demand_levels,transmission_costs,emission_factors,__main__,n_locations,n_sources,transmission_cost_limit",1.0,other
999346,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999346-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999346-gpt-4o.py,ManufacturingScheduling,ManufacturingScheduling,minimize,BC,False,False,False,False,False,True,"processing_times,inspection_hours,job_deadlines,processing_cost,inspection_costs,__main__,n_jobs,n_inspections,n_batches",0.08,other
999347,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999347-gpt-4o,9,MILP-Evolve/language_data_example/tab1/code/milp_999347-gpt-4o.py,ManufacturingOptimization,ManufacturingOptimization,minimize,BC,False,False,False,False,False,True,"DeliveryTime,AllocationMatrix,JobCost,JobSourceDestination,SpeedRanges,EfficiencyRates,production_demand,worker_availability,production_capacity,worker_costs,__main__,n_jobs,n_machines,DeliveryTimeMax,JobCostMin,JobCostMax,MachineSpeedMin,MachineSpeedMax,n_products,n_workers,n_shifts,min_demand,max_demand,min_avail,max_avail,min_capacity,max_capacity,min_cost,max_cost,n_speed_segments,EffRateMin,EffRateMax,n_cost_segments,BigM",,other
999348,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999348-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999348-gpt-4o.py,TransportationOptimization,TransportationOptimization,minimize,BC,False,False,False,False,False,True,"vehicle_capacities,travel_times,fuel_consumption_rates,demands,__main__,n_vehicles,n_locations",0.04081632653061224,other
999349,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999349-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999349-gpt-4o.py,ManufacturingLineScheduling,ManufacturingLineScheduling,,BC,False,False,False,False,False,True,"tasks,machines,task_times,machine_hours,setup_times,task_sequences,time_windows,penalties,__main__,num_tasks,num_machines,num_sequences,max_time_limit,beta",0.024570912375790423,other
999350,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999350-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999350-gpt-4o.py,InventoryManagementOptimization,InventoryManagementOptimization,minimize,CI,False,False,False,False,False,True,"demand,storage_cost,holding_cost,initial_inventory,max_inventory_capacity,__main__,num_products,num_regions,num_seasons",0.19786096256684493,other
999351,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999351-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999351-gpt-4o.py,DroneDeliveryOptimization,DroneDeliveryOptimization,maximize,BC,False,False,False,False,False,True,"drone_speed,distance_matrix,job_durations,delivery_rewards,drone_ranges,drone_charging_times,__main__,n_drones,n_jobs,n_timeslots",0.047619047619047616,other
999352,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999352-gpt-4o,9,MILP-Evolve/language_data_example/tab1/code/milp_999352-gpt-4o.py,FactoryProductionScheduling,FactoryProductionScheduling,minimize,BI,False,False,False,False,False,True,"TaskDurations,TaskPriorities,EmployeeCost,TaskEmployeeRequirements,MaxEmployees,__main__,n_tasks,n_employees,max_task_duration,max_employees_per_task,max_employees",0.025,other
999353,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999353-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999353-gpt-4o.py,DeliveryRouteOptimization,DeliveryRouteOptimization,minimize,BC,False,False,False,False,False,True,"delivery_costs,vehicle_capacities,client_demands,processing_times,time_windows,distances,emission_rates,traffic_congestion,__main__,n_vehicles,n_clients,maximum_load_per_vehicle,max_emissions_per_vehicle",0.0024736319966583123,other
999354,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999354-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999354-gpt-4o.py,ProjectSchedulingOptimization,ProjectSchedulingOptimization,minimize,BC,False,False,False,False,False,True,"job_processing_times,maintenance_cost_matrix,job_dependencies,assignment_cost_matrix,machine_capacities,__main__,n_jobs,n_machines",0.05,other
999355,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999355-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999355-gpt-4o.py,EnhancedDeliveryTruckOptimization,EnhancedDeliveryTruckOptimization,minimize,B,False,False,False,False,False,True,"demand,distance_matrix,fuel_cost_per_km,delivery_windows,penalty_per_unit,vehicle_capacities,vehicle_fixed_cost,priority_levels,__main__,n_jobs,n_locations,n_vehicles",0.0169189852700491,other
999356,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999356-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999356-gpt-4o.py,DeliveryRouteScheduling,DeliveryRouteScheduling,minimize,BCI,False,False,False,False,False,True,"delivery_times,max_truck_capacity,truck_availability,package_requirements,travel_costs,package_priorities,__main__,n_centers,n_trucks,n_destinations,n_packages",0.0014641260411562959,other
999357,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999357-gpt-4o,9,MILP-Evolve/language_data_example/tab1/code/milp_999357-gpt-4o.py,LastMileDeliveryOptimization,LastMileDeliveryOptimization,minimize,BC,False,False,False,False,False,True,"n_deliveries,n_vehicles,n_periods,delivery_demands,delivery_costs,delivery_deadlines,vehicle_capacities,vehicle_oper_cost,vehicle_availability,late_delivery_penalties,__main__",0.10875,other
999358,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999358-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999358-gpt-4o.py,TaskAllocationOptimization,TaskAllocationOptimization,minimize,BC,False,False,False,False,False,True,"job_demand_time,job_priority,machine_setup_time,processing_cost,job_penalty,__main__,jobs,machines,machine_capacity,time_limit",0.14285714285714285,other
999359,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999359-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999359-gpt-4o.py,ProductionSchedulingOptimization,ProductionSchedulingOptimization,minimize,BCI,False,False,True,False,False,True,"production_capacity,energy_costs,demand,resource_availability,resource_usage,penalty_costs,worker_availability,fixed_production_level,maintenance_costs,__main__,n_periods,overflow_penalty,worker_cost,deviation_penalty",0.45,other
999360,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999360-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999360-gpt-4o.py,ResourceAllocationKnapsack,ResourceAllocationKnapsack,minimize,BC,False,False,False,False,False,True,"resources,machines,resource_duration,labor_cost,machine_capacity,base_cost,min_coverage,breakpoints,slopes,__main__,n_resources,n_machines,min_resource_duration,max_resource_duration,min_labor_cost,max_labor_cost,min_machine_capacity,max_machine_capacity,min_base_cost,max_base_cost,min_coverage_limit,max_coverage_limit,min_slope,max_slope",0.1048951048951049,other
999361,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999361-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999361-gpt-4o.py,RetailInventoryOptimization,RetailInventoryOptimization,minimize,BC,False,False,False,False,False,True,"warehouse_capacities,store_demands,shipping_costs,delivery_windows,demand_graph,__main__,n_warehouses,n_stores,n_periods",0.16666666666666666,other
999362,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999362-gpt-4o,8,MILP-Evolve/language_data_example/tab1/code/milp_999362-gpt-4o.py,ManufacturingSchedulingOptimization,ManufacturingSchedulingOptimization,minimize,BI,False,False,False,False,False,True,"facilities,products,periods,production_capacity,setup_cost,raw_material_supply,market_demand,labor_availability,coverage_threshold,__main__,n_facilities,n_products,n_periods,min_capacity,max_capacity,min_setup_cost,max_setup_cost,mean_supply,supply_stddev,mean_demand,demand_stddev,min_labor_availability,max_labor_availability,min_coverage_threshold,max_coverage_threshold",,other
